Dataset,Length,Structural complexity
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,95.54820237218404
SeqNull,100,87.90434618240933
SeqNull,100,99.37013046707142
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,95.54820237218404
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,126.12362713128296
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,99.37013046707142
SeqNull,100,129.9455552261703
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,99.37013046707142
SeqNull,100,87.90434618240933
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,80.2604899926346
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,129.9455552261703
SeqNull,100,118.47977094150822
SeqNull,100,72.61663380285988
SeqNull,100,103.19205856195876
SeqNull,100,99.37013046707142
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,133.76748332105768
SeqNull,100,126.12362713128296
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,133.76748332105768
SeqNull,100,137.58941141594505
SeqNull,100,126.12362713128296
SeqNull,100,91.7262742772967
SeqNull,100,126.12362713128296
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,84.08241808752197
SeqNull,100,118.47977094150822
SeqNull,100,99.37013046707142
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,95.54820237218404
SeqNull,100,91.7262742772967
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,99.37013046707142
SeqNull,100,84.08241808752197
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,99.37013046707142
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,126.12362713128296
SeqNull,100,110.8359147517335
SeqNull,100,95.54820237218404
SeqNull,100,72.61663380285988
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,95.54820237218404
SeqNull,100,114.65784284662088
SeqNull,100,129.9455552261703
SeqNull,100,99.37013046707142
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,99.37013046707142
SeqNull,100,95.54820237218404
SeqNull,100,118.47977094150822
SeqNull,100,95.54820237218404
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,87.90434618240933
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,110.8359147517335
SeqNull,100,99.37013046707142
SeqNull,100,99.37013046707142
SeqNull,100,99.37013046707142
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,99.37013046707142
SeqNull,100,95.54820237218404
SeqNull,100,84.08241808752197
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,76.43856189774725
SeqNull,100,91.7262742772967
SeqNull,100,107.01398665684614
SeqNull,100,133.76748332105768
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,68.79470570797253
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,145.23326760571976
SeqNull,100,107.01398665684614
SeqNull,100,91.7262742772967
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,126.12362713128296
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,126.12362713128296
SeqNull,100,99.37013046707142
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,91.7262742772967
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,95.54820237218404
SeqNull,100,114.65784284662088
SeqNull,100,95.54820237218404
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,99.37013046707142
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,95.54820237218404
SeqNull,100,87.90434618240933
SeqNull,100,91.7262742772967
SeqNull,100,122.3016990363956
SeqNull,100,129.9455552261703
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,91.7262742772967
SeqNull,100,99.37013046707142
SeqNull,100,72.61663380285988
SeqNull,100,110.8359147517335
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,99.37013046707142
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,99.37013046707142
SeqNull,100,126.12362713128296
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,80.2604899926346
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,91.7262742772967
SeqNull,100,95.54820237218404
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,91.7262742772967
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,126.12362713128296
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,95.54820237218404
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,76.43856189774725
SeqNull,100,118.47977094150822
SeqNull,100,129.9455552261703
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,87.90434618240933
SeqNull,100,103.19205856195876
SeqNull,100,126.12362713128296
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,133.76748332105768
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,84.08241808752197
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,129.9455552261703
SeqNull,100,129.9455552261703
SeqNull,100,99.37013046707142
SeqNull,100,122.3016990363956
SeqNull,100,95.54820237218404
SeqNull,100,91.7262742772967
SeqNull,100,91.7262742772967
SeqNull,100,87.90434618240933
SeqNull,100,103.19205856195876
SeqNull,100,95.54820237218404
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,95.54820237218404
SeqNull,100,107.01398665684614
SeqNull,100,95.54820237218404
SeqNull,100,122.3016990363956
SeqNull,100,99.37013046707142
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,126.12362713128296
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,114.65784284662088
SeqNull,100,95.54820237218404
SeqNull,100,87.90434618240933
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,133.76748332105768
SeqNull,100,99.37013046707142
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,126.12362713128296
SeqNull,100,103.19205856195876
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,91.7262742772967
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,129.9455552261703
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,95.54820237218404
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,87.90434618240933
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,95.54820237218404
SeqNull,100,87.90434618240933
SeqNull,100,118.47977094150822
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,99.37013046707142
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,122.3016990363956
SeqNull,100,133.76748332105768
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,129.9455552261703
SeqNull,100,122.3016990363956
SeqNull,100,133.76748332105768
SeqNull,100,107.01398665684614
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,91.7262742772967
SeqNull,100,87.90434618240933
SeqNull,100,91.7262742772967
SeqNull,100,114.65784284662088
SeqNull,100,126.12362713128296
SeqNull,100,99.37013046707142
SeqNull,100,99.37013046707142
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,133.76748332105768
SeqNull,100,133.76748332105768
SeqNull,100,141.4113395108324
SeqNull,100,122.3016990363956
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,99.37013046707142
SeqNull,100,118.47977094150822
SeqNull,100,95.54820237218404
SeqNull,100,107.01398665684614
SeqNull,100,84.08241808752197
SeqNull,100,99.37013046707142
SeqNull,100,129.9455552261703
SeqNull,100,118.47977094150822
SeqNull,100,91.7262742772967
SeqNull,100,118.47977094150822
SeqNull,100,126.12362713128296
SeqNull,100,126.12362713128296
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,99.37013046707142
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,95.54820237218404
SeqNull,100,99.37013046707142
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,99.37013046707142
SeqNull,100,91.7262742772967
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,110.8359147517335
SeqNull,100,126.12362713128296
SeqNull,100,87.90434618240933
SeqNull,100,114.65784284662088
SeqNull,100,103.19205856195876
SeqNull,100,87.90434618240933
SeqNull,100,137.58941141594505
SeqNull,100,103.19205856195876
SeqNull,100,126.12362713128296
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,99.37013046707142
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,99.37013046707142
SeqNull,100,114.65784284662088
SeqNull,100,99.37013046707142
SeqNull,100,107.01398665684614
SeqNull,100,95.54820237218404
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,107.01398665684614
SeqNull,100,99.37013046707142
SeqNull,100,110.8359147517335
SeqNull,100,95.54820237218404
SeqNull,100,87.90434618240933
SeqNull,100,95.54820237218404
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,122.3016990363956
SeqNull,100,87.90434618240933
SeqNull,100,87.90434618240933
SeqNull,100,122.3016990363956
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,99.37013046707142
SeqNull,100,80.2604899926346
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,122.3016990363956
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,84.08241808752197
SeqNull,100,114.65784284662088
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,126.12362713128296
SeqNull,100,133.76748332105768
SeqNull,100,80.2604899926346
SeqNull,100,122.3016990363956
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,91.7262742772967
SeqNull,100,114.65784284662088
SeqNull,100,87.90434618240933
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,91.7262742772967
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,99.37013046707142
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,110.8359147517335
SeqNull,100,103.19205856195876
SeqNull,100,103.19205856195876
SeqNull,100,84.08241808752197
SeqNull,100,114.65784284662088
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,87.90434618240933
SeqNull,100,126.12362713128296
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,95.54820237218404
SeqNull,100,110.8359147517335
SeqNull,100,129.9455552261703
SeqNull,100,118.47977094150822
SeqNull,100,87.90434618240933
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
SeqNull,100,126.12362713128296
SeqNull,100,122.3016990363956
SeqNull,100,95.54820237218404
SeqNull,100,103.19205856195876
SeqNull,100,133.76748332105768
SeqNull,100,99.37013046707142
SeqNull,100,91.7262742772967
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,110.8359147517335
SeqNull,100,91.7262742772967
SeqNull,100,99.37013046707142
SeqNull,100,118.47977094150822
SeqNull,100,107.01398665684614
SeqNull,100,107.01398665684614
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,103.19205856195876
SeqNull,100,95.54820237218404
SeqNull,100,133.76748332105768
SeqNull,100,129.9455552261703
SeqNull,100,107.01398665684614
SeqNull,100,103.19205856195876
SeqNull,100,114.65784284662088
SeqNull,100,110.8359147517335
SeqNull,100,118.47977094150822
SeqNull,100,118.47977094150822
SeqNull,100,122.3016990363956
SeqNull,100,126.12362713128296
SeqNull,100,103.19205856195876
SeqNull,100,118.47977094150822
SeqNull,100,114.65784284662088
